original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	profile_mode	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match
absi_000591		absi_000591_01	absi_000591	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1810927	46.002266				[7.181092577656103, 46.002267598844135]	20240821134107	19.7	1	mg	ml	MeOH/H2O										
absi_000466		absi_000466_01	absi_000466	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1810927	46.002266				[7.181092577656103, 46.002267598844135]	20240821134259	19.7	1	mg	ml	MeOH/H2O										
absi_000498		absi_000498_01	absi_000498	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1810927	46.002266				[7.181092577656103, 46.002267598844135]	20240821134425	19.9	1	mg	ml	MeOH/H2O										
absi_000617		absi_000617_01	absi_000617	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.181191	46.00221				[7.181191028321838, 46.00220960406266]	20240821134940	18.9	1	mg	ml	MeOH/H2O										
absi_000647		absi_000647_01	absi_000647	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.181189	46.002205				[7.18118929236381, 46.002206687778965]	20240821135234	22	1	mg	ml	MeOH/H2O										
absi_000590		absi_000590_01	absi_000590	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1740613	46.003864				[7.174061103007201, 46.00386355428004]	20240821142421	21.5	1	mg	ml	MeOH/H2O										
absi_000479		absi_000479_01	absi_000479	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1740613	46.003864				[7.174061103007201, 46.00386355428004]	20240821142810	21.8	1	mg	ml	MeOH/H2O										
absi_000553		absi_000553_01	absi_000553	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1740613	46.003864				[7.174061103007201, 46.00386355428004]	20240821142952	21.1	1	mg	ml	MeOH/H2O										
absi_000562		absi_000562_01	absi_000562	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.1740613	46.003864				[7.174061103007201, 46.00386355428004]	20240821143121	22	1	mg	ml	MeOH/H2O										
absi_000551		absi_000551_01	absi_000551	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.174141	46.003857				[7.174140727809604, 46.00385732632625]	20240821143726	18.7	1	mg	ml	MeOH/H2O										
absi_000604		absi_000604_01	absi_000604	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	7.174145	46.00386				[7.17414544942503, 46.003859300537165]	20240821144004	22	1	mg	ml	MeOH/H2O										
absi_000564		absi_000564_01	absi_000564	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9335184	47.00018				[6.933518434403766, 47.00018013914556]	20241108100912	22	1	mg	ml	MeOH/H2O										
absi_000616		absi_000616_01	absi_000616	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9334188	47.00016				[6.933418718965488, 47.00015928351127]	20241108101608	18.1	1	mg	ml	MeOH/H2O										
absi_000609		absi_000609_01	absi_000609	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9334936	47.000175				[6.933493599136787, 47.0001751700017]	20241108102030	18.6	1	mg	ml	MeOH/H2O										
absi_000622		absi_000622_01	absi_000622	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9334908	47.00018				[6.933490923919106, 47.00018047670528]	20241108102303	21.3	1	mg	ml	MeOH/H2O										
absi_000697		absi_000697_01	absi_000697	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.933489	47.000187				[6.933489037824716, 47.00018507891364]	20241108102501	19.1	1	mg	ml	MeOH/H2O										
absi_000670		absi_000670_01	absi_000670	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9335012	47.000175				[6.933501142201087, 47.00017398081526]	20241108102708	19.6	1	mg	ml	MeOH/H2O										
absi_000594		absi_000594_01	absi_000594	artemisia_absinthium		Mazzarine Laboureau	artemisia absinthium	6.9334965	47.000183				[6.933496313368754, 47.00018442039787]	20241108102913	21.4	1	mg	ml	MeOH/H2O										
tp24_000007	tp24_000007_01_01	tp24_000007_01	tp24_000007	sbl_20004	positive			7.1551256	46.793304			Erythroxylum australe	[7.155125501202827, 46.79330345797579]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000007_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000007		tp24_000007_02	tp24_000007	sbl_20004				7.1551256	46.793304			Erythroxylum australe	[7.155125501202827, 46.79330345797579]		48	1700	mg	µl	MeOH/H2O	120	µl								
tp24_000007	tp24_000007_02_02	tp24_000007_02	tp24_000007	sbl_20004	positive			7.1551256	46.793304			Erythroxylum australe	[7.155125501202827, 46.79330345797579]		48	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000007_02_02	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000016	tp24_000016_01_01	tp24_000016_01	tp24_000016	sbl_20004	positive			7.155673	46.79285	Control		Plutella xylostella	[7.155673117667324, 46.79285030334831]		50	300	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000016_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000017	tp24_000017_01_01	tp24_000017_01	tp24_000017	sbl_20004	positive			7.1556735	46.79285	Control 		Biscutella laevigata	[7.155673654693842, 46.79285153739408]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000017_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000019	tp24_000019_01_01	tp24_000019_01	tp24_000019	sbl_20004	positive			7.1556745	46.79285	Control		Biscutella laevigata	[7.155674356980078, 46.79285122156231]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000019_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000018	tp24_000018_01_01	tp24_000018_01	tp24_000018	sbl_20004	positive			7.1556745	46.79285			Biscutella laevigata	[7.155674356980078, 46.79285122156231]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000018_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000020	tp24_000020_01_01	tp24_000020_01	tp24_000020	sbl_20004	positive			7.1556745	46.79285	Distant treatment 		Biscutella laevigata	[7.155674368974975, 46.79284894656568]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000020_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000012	tp24_000012_01_01	tp24_000012_01	tp24_000012	sbl_20004	positive			7.1556745	46.79285	Distant treatment 		Biscutella laevigata	[7.155674368974975, 46.79284894656568]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000012_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000015	tp24_000015_01_01	tp24_000015_01	tp24_000015	sbl_20004	positive			7.1556745	46.79285	Distant treatment 		Biscutella laevigata	[7.155674368974975, 46.79284894656568]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000015_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000011	tp24_000011_01_01	tp24_000011_01	tp24_000011	sbl_20004	positive			7.1556735	46.79285	Direct treatment 		Biscutella laevigata	[7.155673701536137, 46.792849883354165]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000011_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000013	tp24_000013_01_01	tp24_000013_01	tp24_000013	sbl_20004	positive			7.1556745	46.79285	Direct treatment 		Biscutella laevigata	[7.155674256226668, 46.79285039436133]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000013_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000014	tp24_000014_01_01	tp24_000014_01	tp24_000014	sbl_20004	positive			7.1556745	46.79285	Direct treatment 		Biscutella laevigata	[7.155674256226668, 46.79285039436133]		50	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000014_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
tp24_000006	tp24_000006_01_01	tp24_000006_01	tp24_000006	sbl_20004	positive			7.1556745	46.79285	Treatment 		Plutella xylostella	[7.155674256226668, 46.79285039436133]		50	300	mg	µl	MeOH/H2O	120	µl	202404241731_EB_tp24_000006_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
emi_000006				emi				6.7667923	46.956886			Bombus terrestris	[6.766792329124402, 46.956888117669465]																
emi_000003				emi				6.7668114	46.956856			Graphosoma italicum	[6.766811408074914, 46.956854729506055]																
emi_000016				emi				6.7666836	46.957073			Bombus lucorum	[6.766683498880756, 46.957072709410426]																
emi_000020				emi				6.766685	46.95703			Apis mellifera	[6.766685017558008, 46.957031705124585]																
emi_000002				emi				6.766794	46.956837			Clytus arietis	[6.766794362320255, 46.95683731443615]																
emi_000017				emi				6.766794	46.956837			Trichius gallicus	[6.766794362320255, 46.95683731443615]																
emi_000018				emi				6.7667704	46.956802			Aaunknown	[6.766770593804306, 46.956800879719744]																
emi_000005				emi				6.766769	46.95682			Bombus humilis	[6.76676898748659, 46.95682176185004]																
emi_000015				emi				6.7668366	46.956833			Pseudochorthippus parallelus	[6.766836452830628, 46.95683461239176]																
dbgi_001143			dbgi_001143	jbn				6.9339347	46.999485			Lonicera etrusca Boiss.	[6.933934857238954, 46.99948550455503]																
dbgi_001141			dbgi_001141	jbn				6.934093	46.999474			Lonicera nigra L.	[6.934092890991558, 46.99947537991899]																
dbgi_001148			dbgi_001148	jbn				6.934157	46.99958			Euonymus alatus (Thunb.) Siebold	[6.934157097574304, 46.99958226608774]																
dbgi_001146			dbgi_001146	jbn				6.9339314	46.999702			Clematis tangutica (Maxim.) Korsh.	[6.933931282415743, 46.99970275716643]																
dbgi_001140			dbgi_001140	jbn				6.9340234	46.999737			Clematis terniflora DC.	[6.934023362381324, 46.999736233009614]																
dbgi_001153			dbgi_001153	jbn				6.9339848	46.99973			Clematis chinensis Osbeck	[6.933984767118376, 46.99973092878782]																
dbgi_001144			dbgi_001144	jbn				6.9346924	47.00011			Clematis terniflora DC.	[6.934692504102958, 47.00011051319266]																
dbgi_001159			dbgi_001159	jbn				6.9348474	47.000137			Lonicera xylosteum L.	[6.934847566232028, 47.00013741700284]																
dbgi_001145			dbgi_001145	jbn				6.9350243	47.000195			Lonicera xylosteum L.	[6.935024405852098, 47.00019430785702]																
dbgi_001147			dbgi_001147	jbn				6.9336314	47.00005			Lonicera caucasica	[6.933631377912348, 47.00005042674268]																
dbgi_001173			dbgi_001173	jbn				6.9335837	47.00004			Clematis recta	[6.933583747467559, 47.00003751182419]																
dbgi_001152			dbgi_001152	jbn				6.9336076	47.000057			Clematis flammula	[6.933607434286548, 47.00005758081562]																
dbgi_001151			dbgi_001151	jbn				6.93378	47.000008			Clematis a	[6.933780358808173, 47.00000607372015]																
dbgi_001142			dbgi_001142	jbn				6.93378	47.000008			Clematis b	[6.933780358808173, 47.00000607372015]																
dbgi_001160			dbgi_001160	jbn				6.9346724	46.99996			Clematis alpina (L.) Mill.	[6.934672158183951, 46.999961002780665]																
dbgi_001161			dbgi_001161	jbn				6.934336	46.999214			Clematis vitalba L.	[6.934336214133042, 46.99921362945423]																
dbgi_001163			dbgi_001163	jbn				6.9343686	46.999737			Lonicera implexa Aiton	[6.934368438717149, 46.9997363658781]																
dbgi_001149			dbgi_001149	jbn				6.9343014	46.9998			Lonicera etrusca Boiss.	[6.93430118290059, 46.99980162639015]																
dbgi_001150			dbgi_001150	jbn				6.934058	46.999744			Clematis sp	[6.934058397095236, 46.99974550531081]																
dbgi_001543		dbgi_001543_01	dbgi_001543	jbn				6.934198	46.999863			Kalanchoe fedtschenkoi Raym.-Hamet & H.Perrier	[6.934197875399399, 46.99986155861814]		20		mg												
dbgi_001543		dbgi_001543_02	dbgi_001543	jbn				6.934198	46.999863			Kalanchoe fedtschenkoi Raym.-Hamet & H.Perrier	[6.934197875399399, 46.99986155861814]		19.5	1	mg	ml	MeOH/H2O										
dbgi_001547		dbgi_001547_01	dbgi_001547	jbn				6.9342003	46.999863			Dauphinea brevilabra Hedge	[6.93420031932549, 46.99986226664224]		19.7	1	mg	ml	MeOH/H2O										
dbgi_001696		dbgi_001696_01	dbgi_001696	jbn				6.9342003	46.99986			Aloe conifera H.Perrier	[6.934200346743159, 46.99985935672059]		18.1	1	mg	ml	MeOH/H2O										
dbgi_001513		dbgi_001513_01	dbgi_001513	jbn				6.9342213	46.999866			Operculicarya decaryi H.Perrier	[6.934221282856828, 46.99986636039759]		19.5	1	mg	ml	MeOH/H2O										
dbgi_001521		dbgi_001521_01	dbgi_001521	jbn				6.9342275	46.99987			Alluaudia procera (Drake) Drake	[6.934227364582394, 46.99986984289212]		20.2	1	mg	ml	MeOH/H2O										
dbgi_001539		dbgi_001539_01	dbgi_001539	jbn				6.9342337	46.999874			Xerosicyos danguyi Humbert	[6.934233449735767, 46.99987296164616]		20.9	1	mg	ml	MeOH/H2O										
dbgi_001726			dbgi_001726	jbn				6.934234	46.999866			Senecio	[6.934234048238687, 46.99986587105665]																
dbgi_001574		dbgi_001574_01	dbgi_001574	jbn				6.9342413	46.999866			Pachypodium lamerei Drake	[6.934241222447468, 46.99986626644774]		20.6	1	mg	ml	MeOH/H2O										
dbgi_001583		dbgi_001583_01	dbgi_001583	jbn				6.9342275	46.99986			Moringa hildebrandtii Engl.	[6.934227453685038, 46.99986038564676]		18.5	1	mg	ml	MeOH/H2O										
dbgi_001468			dbgi_001468	jbn				6.9342365	46.999863			Cynanchum	[6.934236746032339, 46.99986169976686]																
dbgi_001558		dbgi_001558_01	dbgi_001558	jbn				6.934209	46.999847			Aloe_parvula_A_Berger	[6.934209013165592, 46.99984557989456]		19.7	1	mg	ml	MeOH/H2O										
dbgi_001578		dbgi_001578_01	dbgi_001578	jbn				6.934209	46.999847			Aloe_ferox_MilL	[6.934209013165592, 46.99984557989456]		19.2	1	mg	ml	MeOH/H2O										
dbgi_001474		dbgi_001474_01	dbgi_001474	jbn				6.9342165	46.999847			Aloe_ibitiensis_H_Perrier	[6.934216610675861, 46.99984630705652]		20.9	1	mg	ml	MeOH/H2O										
dbgi_001478		dbgi_001478_01	dbgi_001478	jbn				6.9342327	46.999847			Aloe_cyrtophylla_Lavranos	[6.934232806499724, 46.99984915310783]		18.4	1	mg	ml	MeOH/H2O										
dbgi_001711		dbgi_001711_01	dbgi_001711	jbn				6.934236	46.99985			Aloe	[6.934235812175621, 46.9998529814802]		21.7	1	mg	ml	MeOH/H2O										
dbgi_001493		dbgi_001493_01	dbgi_001493	jbn				6.9342465	46.99986			Aloe_deltoideodonta_Baker	[6.934246402294479, 46.99985892427053]		20.8	1	mg	ml	MeOH/H2O										
dbgi_001475		dbgi_001475_01	dbgi_001475	jbn				6.9342585	46.999836			Kalanchoe_synsepala_Baker	[6.934258698255288, 46.99983623136712]		21	1	mg	ml	MeOH/H2O										
dbgi_001491		dbgi_001491_01	dbgi_001491	jbn				6.9342637	46.999832			Kalanchoe_�lokarana_DesC	[6.934263658326948, 46.9998335103703]		21.6	1	mg	ml	MeOH/H2O										
dbgi_001444		dbgi_001444_01	dbgi_001444	jbn				6.934258	46.999832			Kalanchoe_blossfeldiana_Poelln	[6.934257808864704, 46.9998324296281]		19.7	1	mg	ml	MeOH/H2O										
dbgi_001697		dbgi_001697_01	dbgi_001697	jbn				6.934253	46.99983			Kalanchoe_beharensis_Drake	[6.934253206874429, 46.99982987745748]		19.6	1	mg	ml	MeOH/H2O										
dbgi_001450			dbgi_001450	jbn				6.9342613	46.999832			Trochomeriopsis_diversifolia_Cogn	[6.934261205124481, 46.999832022624126]																
dbgi_001454		dbgi_001454_01	dbgi_001454	jbn				6.9342413	46.999832			Euphorbia_alluaudii_Drake_subsp_alluaudii	[6.934241149868687, 46.99983298913892]		20.2	1	mg	ml	MeOH/H2O										
dbgi_001519			dbgi_001519	jbn				6.9342422	46.999825			Begonia_coursii_Keraudren	[6.934242150570775, 46.99982497593742]																
dbgi_001488		dbgi_001488_01	dbgi_001488	jbn				6.934227	46.99982			Xerosicyos_decaryi_Guillaumin_and_Keraudren	[6.934227087194375, 46.99981984575635]		21.5	1	mg	ml	MeOH/H2O										
dbgi_001552		dbgi_001552_01	dbgi_001552	jbn				6.9343386	46.999607			Asphodeline_lutea_L_Rchb	[6.934338646180093, 46.99960629868349]		19.2	1	mg	ml	MeOH/H2O										
dbgi_001630		dbgi_001630_01	dbgi_001630	jbn				6.934318	46.999435			Osmunda_regalis_L	[6.934317867310283, 46.99943355670142]		21.3	1	mg	ml	MeOH/H2O										
dbgi_001660		dbgi_001660_01	dbgi_001660	jbn				6.934293	46.999416			Dryopteris_sieboldii_Mett_Kuntze	[6.934292733236608, 46.99941752061966]		20.5	1	mg	ml	MeOH/H2O										
dbgi_001621			dbgi_001621	jbn				6.934289	46.999474			Sciadopitys_verticillata_Thunb_Siebold_and_ZucC	[6.934289070135243, 46.99947475150283]																
dbgi_001622		dbgi_001622_01	dbgi_001622	jbn				6.9344583	46.999474			Araucaria_angustifolia_BertoL_Kuntze	[6.934458043222977, 46.99947480048334]		18.9	1	mg	ml	MeOH/H2O										
dbgi_001627		dbgi_001627_01	dbgi_001627	jbn				6.934236	46.999683			Glaucium_flavum_Crantz	[6.934235821966301, 46.99968240024474]		19	1	mg	ml	MeOH/H2O										
dbgi_001666		dbgi_001666_01	dbgi_001666	jbn				6.9342313	46.999683			Aconitum	[6.934231367860541, 46.999684706305786]		21.7	1	mg	ml	MeOH/H2O										
dbgi_001628		dbgi_001628_01	dbgi_001628	jbn				6.934233	46.999683			Eschscholzia_californica_Cham	[6.934233186349076, 46.999683155458825]		19.7	1	mg	ml	MeOH/H2O										
dbgi_001942		dbgi_001942_01	dbgi_001942	jbn				6.9345217	46.999996			Juniperus_communis_L	[6.934521822231709, 46.99999493578807]		18.5	1	mg	ml	MeOH/H2O										
dbgi_001996		dbgi_001996_01	dbgi_001996	jbn				6.934517	47.000004			Rosa_spinosissima_L	[6.934517118383322, 47.00000214207578]		20.4	1	mg	ml	MeOH/H2O										
dbgi_001939		dbgi_001939_01	dbgi_001939	jbn				6.934213	46.999596			Datisca_cannabina_L	[6.93421332318913, 46.99959514922055]		19	1	mg	ml	MeOH/H2O										
dbgi_001684			dbgi_001684	jbn				6.9340806	46.99953			Perovskia atriplicifolia Munro ex Benth.	[6.934080837489059, 46.99953023440165]																
dbgi_001582		dbgi_001582_01	dbgi_001582	jbn				6.9343815	46.99951			Arisaema triphyllum (L.) Torr.	[6.934381357748388, 46.99951341462499]		21.4	1	mg	ml	MeOH/H2O										
dbgi_001572			dbgi_001572	jbn				6.9343853	46.999516			Convallaria majalis L.	[6.934385365576111, 46.99951573986221]																
dbgi_001551			dbgi_001551	jbn				6.9343724	46.999523			Arisaema consanguineum Schott	[6.934372459160069, 46.99952466384664]																
dbgi_001542			dbgi_001542	jbn				6.934352	46.999535			Briza media L.	[6.934352151479652, 46.99953395313308]																
