original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match	profile_mode	profiled_positive	profiled_negative	profiled_any	metadata_lineage_row_count	resolved_taxon_input_name	resolved_taxon_canonical	resolved_taxon_id	resolved_taxon_scientific_name	resolved_taxon_matched_name	resolved_taxon_current_name	resolved_taxon_synonym	resolved_taxon_source_id	resolved_taxon_source_title	resolved_taxon_kind	resolved_taxon_sort_score	resolved_taxon_match_type	resolved_taxon_edit_distance	resolved_taxon_classification_path	resolved_taxon_kingdom	resolved_taxon_phylum	resolved_taxon_class	resolved_taxon_order	resolved_taxon_family	resolved_taxon_genus
dbgi_001401			dbgi_001401	jbc	Mazzarine Laboureau	Cytisus emeriflorus	7.1131997	46.032887				[7.113199800041248, 46.03288557711273]	20250729130640																	false	false	false	1	Cytisus emeriflorus	Cytisus emeriflorus	33RY9	Cytisus emeriflorus	Cytisus emeriflorus Rchb.	Cytisus emeriflorus Rchb.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Cytisus|Cytisus emeriflorus	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus
dbgi_001402			dbgi_001402	jbc	Émilie Lab	Cytisus decumbens	7.112885	46.03285				[7.112885218799094, 46.03284985078927]	20250729103829																	false	false	false	1	Cytisus decumbens	Cytisus decumbens	33RY4	Cytisus decumbens	Cytisus decumbens (Durande) Spach	Cytisus decumbens (Durande) Spach	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Cytisus|Cytisus decumbens	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus
dbgi_001403			dbgi_001403	jbc	Mazzarine Laboureau	Artemisia douglasiana	7.11321	46.032867				[7.113210119064558, 46.03286693476276]	20250729110850																	false	false	false	1	Artemisia douglasiana	Artemisia douglasiana	67SKB	Artemisia douglasiana	Artemisia douglasiana (Besser ex Hook.) Besser	Artemisia douglasiana (Besser ex Hook.) Besser	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia douglasiana	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia
dbgi_001404		dbgi_001404_01	dbgi_001404	jbn			6.9343457	46.99985			Strelitzia_reginae_Banks	[6.934345636150168, 46.99984958885673]		21.9	1	mg	ml	MeOH/H2O												false	false	false	1	Strelitzia_reginae_Banks	Strelitzia reginae	52X8D	Strelitzia_reginae_Banks	Strelitzia reginae Banks	Strelitzia reginae Banks	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Strelitziaceae|Strelitzia|Strelitzia reginae	Plantae	Tracheophyta	Liliopsida	Zingiberales	Strelitziaceae	Strelitzia
dbgi_001405		dbgi_001405_01	dbgi_001405	jbn			6.934136	46.999832			Phyla_scaberrima_Pers_Moldenke	[6.934135891938028, 46.9998320180499]		20.3	1	mg	ml	MeOH/H2O												false	false	false	1	Phyla_scaberrima_Pers_Moldenke	Phyla scaberrima	4GZ6R	Phyla_scaberrima_Pers_Moldenke	Phyla scaberrima (Juss. ex Pers.) Moldenke	Lippia dulcis Trevir.	true	1	Catalogue of Life	BestMatch	9.42019	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantaneae|Lippia|Lippia dulcis	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Phyla
dbgi_001406			dbgi_001406	jbc	Mazzarine Laboureau	Aremonia agrimonioides	7.1132126	46.03286				[7.113212478406735, 46.03285995613624]	20250729111104																	false	false	false	1	Aremonia agrimonioides	Aremonia agrimonoides	67RGV	Aremonia agrimonioides	Aremonia agrimonoides (L.) DC.	Aremonia agrimonoides (L.) DC.	false	1	Catalogue of Life	BestMatch	9.38898	Fuzzy	1	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Agrimonieae|Agrimoniinae|Aremonia|Aremonia agrimonoides	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aremonia
dbgi_001407		dbgi_001407_01	dbgi_001407	jbn			6.9343066	46.99952			Dracunculus vulgaris Schott	[6.934306480075559, 46.999520012608905]		18.8	1	mg	ml	MeOH/H2O												false	false	false	1	Dracunculus vulgaris Schott	Dracunculus vulgaris	37L55	Dracunculus vulgaris Schott	Dracunculus vulgaris Schott	Dracunculus vulgaris Schott	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Dracunculus|Dracunculus vulgaris	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Dracunculus
dbgi_001408			dbgi_001408	jbc	Émilie Lab	Chamaecytisus hirsutus	7.113048	46.032917				[7.113047879187958, 46.03291661716575]	20250729110928																	false	false	false	1	Chamaecytisus hirsutus	Chamaecytisus hirsutus	TJKG	Chamaecytisus hirsutus	Chamaecytisus hirsutus (L.) Link	Chamaecytisus hirsutus (L.) Link	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Chamaecytisus|Chamaecytisus hirsutus	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Chamaecytisus
dbgi_001409		dbgi_001409_01	dbgi_001409	jbn			6.934086	46.999798			Plectranthus	[6.934085610085413, 46.99979768093832]		19.4	1	mg	ml	MeOH/H2O												false	false	false	1	Plectranthus	Plectranthus	8W2J5	Plectranthus	Plectranthus L'Hér.	Plectranthus L'Hér.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae|Plectranthinae|Plectranthus	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Plectranthus
dbgi_001410		dbgi_001410_01; dbgi_001410_02	dbgi_001410	jbn			6.9343405	46.999847			Catharanthus_roseus_L_Don	[6.934340386800595, 46.99984868794738]		19.2	1	mg	ml	MeOH/H2O												false	false	false	2	Catharanthus_roseus_L_Don	Catharanthus roseus	RTT8	Catharanthus_roseus_L_Don	Catharanthus roseus (L.) G.Don	Catharanthus roseus (L.) G.Don	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Vinceae|Catharanthinae|Catharanthus|Catharanthus roseus	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus
dbgi_001411			dbgi_001411	jbc	Mazzarine Laboureau	Festuca liviensis	7.113278	46.032883				[7.113277800051159, 46.03288393576348]	20250729125812																	false	false	false	1	Festuca liviensis	Festuca liviensis	6HSQB	Festuca liviensis	Festuca liviensis (Verg.) Markgr.-Dann.	Festuca liviensis (Verg.) Markgr.-Dann.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca liviensis	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Festuca
dbgi_001412			dbgi_001412	jbc	Émilie Lab	Geranium endressii	7.1129584	46.032887				[7.112958340782876, 46.03288626655876]	20250729105406																	false	false	false	1	Geranium endressii	Geranium endressii	6KDVG	Geranium endressii	Geranium endressii J. Gay	Geranium endressii J. Gay	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Geranium|Geranium endressii	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium
dbgi_001413			dbgi_001413	jbc	Mazzarine Laboureau	Dianthus petraeus	7.113318	46.032825				[7.113317868406537, 46.03282623418604]	20250729113616																	false	false	false	1	Dianthus petraeus	Dianthus petraeus	6D24T	Dianthus petraeus	Dianthus petraeus Waldst. & Kit.	Dianthus petraeus Waldst. & Kit.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus petraeus	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus
dbgi_001414		dbgi_001414_01	dbgi_001414	jbn			6.9342985	46.999844			unknown	[6.934298585221868, 46.99984180776637]		19.6	1	mg	ml	MeOH/H2O												false	false	false	1																				
dbgi_001415		dbgi_001415_01	dbgi_001415	jbn			6.9343934	46.999847			unknown	[6.934393516829333, 46.99984799040414]		18.9	1	mg	ml	MeOH/H2O												false	false	false	1																				
dbgi_001416				jbc	Mazzarine Laboureau	Polypodium vulgare	7.113207	46.032898				[7.11320675816703, 46.03289879515923]	20250729134403																	false	false	false	1	Polypodium vulgare	Polypodium vulgare	4LHCV	Polypodium vulgare	Polypodium vulgare L.	Polypodium vulgare L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Polypodioideae|Polypodium|Polypodium vulgare	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium
dbgi_001417			dbgi_001417	jbc	Émilie Lab	Satureja montana	7.112938	46.032955				[7.112937727161448, 46.03295524505211]	20250729113940																	false	false	false	1	Satureja montana	Satureja montana	79QGY	Satureja montana	Satureja montana L.	Satureja montana L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Satureja|Satureja montana	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja
dbgi_001418			dbgi_001418	jbc	Émilie Lab		7.113057	46.032944				[7.11305715250013, 46.032944670292174]	20250729111547																	false	false	false	1																				
dbgi_001419		dbgi_001419_01	dbgi_001419	jbn			6.9342847	46.999836			Chlorophytum	[6.934284471077181, 46.99983479191472]		21	1	mg	ml	MeOH/H2O												false	false	false	1	Chlorophytum	Chlorophytum	8VW7N	Chlorophytum	Chlorophytum Ker Gawl.	Chlorophytum Ker Gawl.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Chlorophytum	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Chlorophytum
dbgi_001420		dbgi_001420_01	dbgi_001420	jbn			6.9343085	46.99982			Begonia_corallina_Carriere_Luzerna	[6.93430833771664, 46.99982257730192]		20.8	1	mg	ml	MeOH/H2O												false	false	false	1	Begonia_corallina_Carriere_Luzerna	Begonia corallina	L6V3	Begonia_corallina_Carriere_Luzerna	Begonia corallina Carrière	Begonia maculata Raddi	true	1	Catalogue of Life	BestMatch	9.40897	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Begoniaceae|Begonia|Begonia maculata	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia
dbgi_001421		dbgi_001421_01	dbgi_001421	jbn			6.9343715	46.999554			Phalaris canariensis L.	[6.934371541939865, 46.99955518825126]		20.5	1	mg	ml	MeOH/H2O												false	false	false	1	Phalaris canariensis L.	Phalaris canariensis	777GZ	Phalaris canariensis L.	Phalaris canariensis L.	Phalaris canariensis L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Phalaris|Phalaris canariensis	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phalaris
dbgi_001422			dbgi_001422	jbc	Émilie Lab	Alchemilla conjuncta	7.112985	46.032887				[7.112985070591468, 46.0328864759778]	20250729105158																	false	false	false	1	Alchemilla conjuncta	Alchemilla conjuncta	5TVVV	Alchemilla conjuncta	Alchemilla conjuncta Bab.	Alchemilla conjuncta Bab.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Alchemilla|Alchemilla conjuncta	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Alchemilla
dbgi_001423			dbgi_001423	jbc	Émilie Lab	Lonicera etrusca	7.112974	46.032875				[7.112974019208493, 46.03287604023311]	20250729104035																	false	false	false	1	Lonicera etrusca	Lonicera etrusca	6QMQX	Lonicera etrusca	Lonicera etrusca Santi	Lonicera etrusca Santi	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Caprifolioideae|Lonicera|Lonicera etrusca	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera
dbgi_001424		dbgi_001424_01	dbgi_001424	jbn			6.9344125	46.999855			Nicotiana_glauca_Graham	[6.934412570312987, 46.99985689544521]		20.2	1	mg	ml	MeOH/H2O												false	false	false	1	Nicotiana_glauca_Graham	Nicotiana glauca	47D3V	Nicotiana_glauca_Graham	Nicotiana glauca Graham	Nicotiana glauca Graham	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae|Nicotianeae|Nicotiana|Nicotiana glauca	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana
dbgi_001425		dbgi_001425_01	dbgi_001425	jbn			6.934405	46.999866			unknown	[6.934404621119342, 46.99986625592953]		18.2	1	mg	ml	MeOH/H2O												false	false	false	1																				
dbgi_001426			dbgi_001426	jbc	Mazzarine Laboureau	Veronica chamaedrys	7.113299	46.032825				[7.1132988082967, 46.03282694470871]	20250729114113																	false	false	false	1	Veronica chamaedrys	Veronica chamaedrys	5B6L3	Veronica chamaedrys	Veronica chamaedrys L.	Veronica chamaedrys L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Veroniceae|Veronica|Veronica chamaedrys	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica
dbgi_001427			dbgi_001427	jbc	Mazzarine Laboureau	Lilium martagon	7.113153	46.032932				[7.113152773972857, 46.0329317644626]	20250729133400																	false	false	false	1	Lilium martagon	Lilium martagon	6PXWW	Lilium martagon	Lilium martagon L.	Lilium martagon L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Liliales|Liliaceae|Lilium|Lilium martagon	Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Lilium
dbgi_001428			dbgi_001428	jbc	Mazzarine Laboureau		7.113217	46.032864				[7.113216956872567, 46.03286422611565]	20250729110653																	false	false	false	1																				
dbgi_001429		dbgi_001429_01	dbgi_001429	jbn			6.934192	46.999687			Sedum	[6.934192224788068, 46.99968683648276]		18.5	1	mg	ml	MeOH/H2O												false	false	false	1	Sedum	Sedum	7F44	Sedum	Sedum L.	Sedum L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Sedum	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum
dbgi_001430		dbgi_001430_01	dbgi_001430	jbn			6.9343815	46.999844			Echium	[6.934381519174376, 46.99984520423363]		19.9	1	mg	ml	MeOH/H2O												false	false	false	1	Echium	Echium	49PN	Echium	Echium L.	Echium L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Echiinae|Echium	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Echium
dbgi_001431		dbgi_001431_01	dbgi_001431	jbn			6.934175	46.999435			Pinus_nigra_J_fArnold	[6.934174960650797, 46.999436361679805]		20.3	1	mg	ml	MeOH/H2O												false	false	false	1	Pinus_nigra_J_fArnold	Pinus nigra	4J2D5	Pinus_nigra_J_fArnold	Pinus nigra J.F.Arnold	Pinus nigra J.F.Arnold	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Pinus|Pinus nigra	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus
dbgi_001432		dbgi_001432_01	dbgi_001432	jbn			6.934137	46.99943			Pinus_sylvestris_L	[6.934137025213468, 46.99943110201099]		19.1	1	mg	ml	MeOH/H2O												false	false	false	1	Pinus_sylvestris_L	Pinus sylvestris	4J2J5	Pinus_sylvestris_L	Pinus sylvestris L.	Pinus sylvestris L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Pinus|Pinus sylvestris	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus
dbgi_001433		dbgi_001433_01	dbgi_001433	jbn			6.934401	46.99985			Argyranthemum_foeniculaceum_Willd_Webb	[6.934401076030535, 46.99985128726201]		20.5	1	mg	ml	MeOH/H2O												false	false	false	1	Argyranthemum_foeniculaceum_Willd_Webb	Argyranthemum foeniculaceum	GJ6D	Argyranthemum_foeniculaceum_Willd_Webb	Argyranthemum foeniculaceum (Willd.) Webb ex Sch.Bip.	Argyranthemum foeniculaceum (Willd.) Webb ex Sch.Bip.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Glebionidinae|Argyranthemum|Argyranthemum foeniculaceum	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Argyranthemum
dbgi_001434		dbgi_001434_01	dbgi_001434	jbn			6.9344068	46.999874			Passiflora_coriacea_Juss	[6.934406862249334, 46.99987391157054]		21.3	1	mg	ml	MeOH/H2O												false	false	false	1	Passiflora_coriacea_Juss	Passiflora coriacea	4DYC2	Passiflora_coriacea_Juss	Passiflora coriacea Juss.	Passiflora coriacea Juss.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passifloreae|Passiflora|Passiflora coriacea	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora
dbgi_001435		dbgi_001435_01	dbgi_001435	jbn			6.9340982	46.99941			Phyllitis_scolopendrium_L_Newman	[6.934098078960045, 46.99940765382263]		21.3	1	mg	ml	MeOH/H2O												false	false	false	1	Phyllitis_scolopendrium_L_Newman	Phyllitis scolopendrium	4H54K	Phyllitis_scolopendrium_L_Newman	Phyllitis scolopendrium (L.) Newman	Asplenium scolopendrium subsp. scolopendrium	true	1	Catalogue of Life	BestMatch	9.42019	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Aspleniaceae|Asplenium|Asplenium scolopendrium|Asplenium scolopendrium scolopendrium	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Phyllitis
dbgi_001436			dbgi_001436	jbn			6.9341006	46.999405			Cyrtomium_falcatum_L_f_CPresl	[6.934100749973934, 46.99940435911029]																		false	false	false	1	Cyrtomium_falcatum_L_f_CPresl	Cyrtomium falcatum	33MNJ	Cyrtomium_falcatum_L_f_CPresl	Cyrtomium falcatum (L.fil.) C.Presl	Cyrtomium falcatum (L.fil.) C.Presl	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dryopteridaceae|Dryopteridoideae|Cyrtomium|Cyrtomium falcatum	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Cyrtomium
dbgi_001437		dbgi_001437_01	dbgi_001437	jbn			6.9341054	46.999424			Abies_alba_MilL	[6.934105287833473, 46.99942290274178]		18.6	1	mg	ml	MeOH/H2O												false	false	false	1	Abies_alba_MilL	Abies alba	8K9Y	Abies_alba_MilL	Abies alba Mill.	Abies alba Mill.	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Abies|Abies alba	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies
dbgi_001440		dbgi_001440_01	dbgi_001440	jbn			6.93441	46.99986			Cistus_symphytifolius_Lam	[6.934410005337127, 46.9998588183171]		21.1	1	mg	ml	MeOH/H2O												false	false	false	1	Cistus_symphytifolius_Lam	Cistus symphytifolius	5Z8G9	Cistus_symphytifolius_Lam	Cistus symphytifolius Lam.	Cistus symphytifolius Lam.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Cistaceae|Cistoideae|Cistus|Cistus symphytifolius	Plantae	Tracheophyta	Magnoliopsida	Malvales	Cistaceae	Cistus
dbgi_001441		dbgi_001441_01	dbgi_001441	jbn			6.9343014	46.99982			unknown	[6.934301550468701, 46.999819449070856]		20.4	1	mg	ml	MeOH/H2O												false	false	false	1																				
dbgi_001442		dbgi_001442_01	dbgi_001442	jbn			6.9342985	46.99984			unknown	[6.934298470618142, 46.99983797683075]		19.9	1	mg	ml	MeOH/H2O												false	false	false	1																				
dbgi_001443		dbgi_001443_01	dbgi_001443	jbn			6.934342	46.999855			Aneilema_aequinoctiale_pBeauv_Kunth	[6.9343420042882, 46.99985514590783]		19.2	1	mg	ml	MeOH/H2O												false	false	false	1	Aneilema_aequinoctiale_pBeauv_Kunth	Aneilema aequinoctiale	DW5J	Aneilema_aequinoctiale_pBeauv_Kunth	Aneilema aequinoctiale (P.Beauv.) G.Don	Aneilema aequinoctiale (P.Beauv.) G.Don	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae|Aneilema|Aneilema aequinoctiale	Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	Aneilema
dbgi_001444		dbgi_001444_01	dbgi_001444	jbn			6.934258	46.999832			Kalanchoe_blossfeldiana_Poelln	[6.934257808864704, 46.9998324296281]		19.7	1	mg	ml	MeOH/H2O												false	false	false	1	Kalanchoe_blossfeldiana_Poelln	Kalanchoe blossfeldiana	3QYGT	Kalanchoe_blossfeldiana_Poelln	Kalanchoe blossfeldiana Poelln.	Kalanchoe blossfeldiana Poelln.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Kalanchoideae|Kalanchoeae|Kalanchoe|Kalanchoe blossfeldiana	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Kalanchoe
dbgi_001446		dbgi_001446_01	dbgi_001446	jbn			6.9341426	46.99941			Polystichum_polyblepharum_Kunze_CPresl	[6.934142386240848, 46.99940850249458]		21.9	1	mg	ml	MeOH/H2O												false	false	false	1	Polystichum_polyblepharum_Kunze_CPresl	Polystichum polyblepharum	B8WFW	Polystichum_polyblepharum_Kunze_CPresl	Polystichum polyblepharum Nakai	Polystichum luctuosum (Kunze) T.Moore	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dryopteridaceae|Dryopteridoideae|Polystichum|Polystichum luctuosum	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum
dbgi_001447		dbgi_001447_01	dbgi_001447	jbn			6.934102	46.9994			Dryopteris_filix_mas_L_Schott	[6.934102128638274, 46.99940259405677]		22.3	1	mg	ml	MeOH/H2O												false	false	false	1	Dryopteris_filix_mas_L_Schott	Dryopteris	48JM	Dryopteris_filix_mas_L_Schott	Dryopteris Adans.	Dryopteris Adans.	false	1	Catalogue of Life	BestMatch	8.62212	PartialExact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dryopteridaceae|Dryopteridoideae|Dryopteris	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris
dbgi_001448		dbgi_001448_01	dbgi_001448	jbn			6.934358	46.99984			Impatiens	[6.934358275494987, 46.99983830668242]		19.1	1	mg	ml	MeOH/H2O												false	false	false	1	Impatiens	Impatiens	542F	Impatiens	Impatiens L.	Impatiens L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Balsaminaceae|Impatiens	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens
