filename,extension,localisation_in_sciex_os_project,sample_id,attribute_species,sample_type,user_created,id,date_created,collector_fullname,observation_subject,inat_upload,is_wild,species_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,raw_date,rack,plate_position,comment,genus,family,ncbi_taxonomy_id,ionization_mode,file_type,injection,container_id,normalized_date,date_parse_status,filename_date_token
20261703_Mazz_Sample_drog_000415_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000415_01,drog_000415,Mentha x piperitathymus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74376,2026-01-29T15:12:40.102Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperitaThymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000415_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000415_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000415_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000415_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.102Z,2,G6,plate 2,Mentha,Lamiaceae,21819,positive,sample,1,drog_000415_01,2026-01-29T15:12:40.102000+00:00,valid,20261703
20261803_Mazz_Sample_drog_000413_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000413_01,drog_000413,Mentha x piperitathymus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74373,2026-01-29T15:12:39.917Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperitaThymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000413_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000413_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000413_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000413_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.917Z,1,C4,plate 3,Mentha,Lamiaceae,21819,positive,sample,1,drog_000413_01,2026-01-29T15:12:39.917000+00:00,valid,20261803
20261703_Mazz_Sample_drog_000405_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000405_01,drog_000405,Mentha x piperitathymus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74375,2026-01-29T15:12:40.060Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperitaThymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000405_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000405_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000405_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000405_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.060Z,2,G12,plate 2,Mentha,Lamiaceae,21819,positive,sample,1,drog_000405_01,2026-01-29T15:12:40.060000+00:00,valid,20261703
20261803_Mazz_Sample_drog_000396_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000396_01,drog_000396,Mentha x piperitathymus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74372,2026-01-29T15:12:39.856Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperitaThymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000396_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000396_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000396_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000396_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.856Z,1,B9,plate 3,Mentha,Lamiaceae,21819,positive,sample,1,drog_000396_01,2026-01-29T15:12:39.856000+00:00,valid,20261803
20261803_Mazz_Sample_drog_000004_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000004_01,drog_000004,Menyanthes trifoliata,sample,053e0368-4ed8-4569-a070-81a22ad13957,74480,2026-01-29T15:12:44.381Z,Emmanuel Defossez,Leaf,true,true,Menyanthes_trifoliata_L,false,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_01.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_02.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_03.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_04.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.381Z,1,E9,plate 3,Menyanthes,Menyanthaceae,28525,positive,sample,1,drog_000004_01,2026-01-29T15:12:44.381000+00:00,valid,20261803
20261603_Mazz_Sample_drog_000010_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000010_01,drog_000010,Papaver rhoeas,sample,053e0368-4ed8-4569-a070-81a22ad13957,74486,2026-01-29T15:12:44.627Z,Emmanuel Defossez,Flower,true,true,Papaver_rhoeas_L,false,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000010_01.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000010_02.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000010_03.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000010_04.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000010_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.627Z,1,H2,plate 1,Papaver,Papaveraceae,33128,positive,sample,1,drog_000010_01,2026-01-29T15:12:44.627000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000580_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000580_01,drog_000580,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74366,2026-01-29T15:12:39.515Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000580_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000580_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000580_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000580_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.515Z,1,G9,plate 1,Mentha,Lamiaceae,34256,positive,sample,1,drog_000580_01,2026-01-29T15:12:39.515000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000572_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000572_01,drog_000572,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74363,2026-01-29T15:12:39.377Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000572_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000572_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000572_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000572_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.377Z,1,C10,plate 3,Mentha,Lamiaceae,34256,positive,sample,1,drog_000572_01,2026-01-29T15:12:39.377000+00:00,valid,20261803
20261703_Mazz_Sample_drog_000557_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000557_01,drog_000557,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74362,2026-01-29T15:12:39.348Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000557_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000557_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000557_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000557_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.348Z,2,E1,plate 2,Mentha,Lamiaceae,34256,positive,sample,1,drog_000557_01,2026-01-29T15:12:39.348000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000537_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000537_01,drog_000537,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74367,2026-01-29T15:12:39.592Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000537_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000537_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000537_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000537_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.592Z,2,C10,plate 2,Mentha,Lamiaceae,34256,positive,sample,1,drog_000537_01,2026-01-29T15:12:39.592000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000528_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000528_01,drog_000528,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74368,2026-01-29T15:12:39.630Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000528_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.630Z,1,E5,plate 1,Mentha,Lamiaceae,34256,positive,sample,1,drog_000528_01,2026-01-29T15:12:39.630000+00:00,valid,20261603
20261903_Mazz_Sample_drog_000514_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000514_01,drog_000514,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74361,2026-01-29T15:12:39.319Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000514_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000514_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000514_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000514_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.319Z,2,B6,plate 4,Mentha,Lamiaceae,34256,positive,sample,1,drog_000514_01,2026-01-29T15:12:39.319000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000407_02_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000407_02_01,drog_000407,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74365,2026-01-29T15:12:39.460Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000407_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000407_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000407_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000407_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.460Z,2,C4,plate 4,Mentha,Lamiaceae,34256,positive,sample,1,drog_000407_01,2026-01-29T15:12:39.460000+00:00,valid,20261903
20261703_Mazz_Sample_drog_000052_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000052_01,drog_000052,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74360,2026-01-29T15:12:39.282Z,Emmanuel Defossez,Leaf,false,true,Mentha x piperita,true,DCIM/droguier_jbn/Mentha x piperita_drog_000052_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:39.282Z,2,B1,plate 2,Mentha,Lamiaceae,34256,positive,sample,1,drog_000052_01,2026-01-29T15:12:39.282000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000037_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000037_01,drog_000037,Mentha x piperita,sample,053e0368-4ed8-4569-a070-81a22ad13957,74513,2026-01-29T15:12:45.473Z,Emmanuel Defossez,Leaf,true,false,Mentha x piperita L.,true,DCIM/droguier_jbn/Mentha x piperita L._drog_000037_01.jpg,DCIM/droguier_jbn/Mentha x piperita L._drog_000037_02.jpg,DCIM/droguier_jbn/Mentha x piperita L._drog_000037_03.jpg,DCIM/droguier_jbn/Mentha x piperita L._drog_000037_04.jpg,DCIM/droguier_jbn/Mentha x piperita L._drog_000037_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.473Z,2,F2,plate 2,Mentha,Lamiaceae,34256,positive,sample,1,drog_000037_01,2026-01-29T15:12:45.473000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000033_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000033_01,drog_000033,Gentiana lutea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74509,2026-01-29T15:12:45.363Z,Emmanuel Defossez,Root,true,true,Gentiana_lutea_L,false,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000033_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000033_02.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000033_03.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000033_04.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000033_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.363Z,2,C5,plate 2,Gentiana,Gentianaceae,38851,positive,sample,1,drog_000033_01,2026-01-29T15:12:45.363000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000003_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000003_01,drog_000003,Quercus petraea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74479,2026-01-29T15:12:44.335Z,Emmanuel Defossez,Stems,true,true,Quercus petraea,true,DCIM/droguier_jbn/Quercus petraea_drog_000003_01.jpg,DCIM/droguier_jbn/Quercus petraea_drog_000003_02.jpg,DCIM/droguier_jbn/Quercus petraea_drog_000003_03.jpg,DCIM/droguier_jbn/Quercus petraea_drog_000003_04.jpg,DCIM/droguier_jbn/Quercus petraea_drog_000003_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.335Z,2,C8,plate 2,Quercus,Fagaceae,38865,positive,sample,1,drog_000003_01,2026-01-29T15:12:44.335000+00:00,valid,20261703
20261803_Mazz_Sample_drog_000135_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000135_01,drog_000135,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74549,2026-01-29T15:12:46.786Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000135_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000135_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000135_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000135_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000135_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.786Z,1,B2,plate 3,Salvia,Lamiaceae,38868,positive,sample,1,drog_000135_01,2026-01-29T15:12:46.786000+00:00,valid,20261803
20262023_Mazz_Sample_drog_000103_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000103_01,drog_000103,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74542,2026-01-29T15:12:46.505Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000103_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000103_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000103_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000103_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000103_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.505Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000103_01,2026-01-29T15:12:46.505000+00:00,valid,20262023
20261903_Mazz_Sample_drog_000079_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000079_01,drog_000079,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74544,2026-01-29T15:12:46.588Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000079_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000079_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000079_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000079_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000079_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.588Z,2,G3,plate 4,Salvia,Lamiaceae,38868,positive,sample,1,drog_000079_01,2026-01-29T15:12:46.588000+00:00,valid,20261903
20262023_Mazz_Sample_drog_000077_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000077_01,drog_000077,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74541,2026-01-29T15:12:46.477Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000077_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000077_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000077_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000077_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000077_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.477Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000077_01,2026-01-29T15:12:46.477000+00:00,valid,20262023
20262023_Mazz_Sample_drog_000072_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000072_01,drog_000072,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74545,2026-01-29T15:12:46.619Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.619Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000072_01,2026-01-29T15:12:46.619000+00:00,valid,20262023
20262023_Mazz_Sample_drog_000068_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000068_01,drog_000068,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74543,2026-01-29T15:12:46.543Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.543Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000068_01,2026-01-29T15:12:46.543000+00:00,valid,20262023
20261903_Mazz_Sample_drog_000057_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000057_01,drog_000057,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74548,2026-01-29T15:12:46.738Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000057_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000057_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000057_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000057_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000057_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.738Z,2,D6,plate 4,Salvia,Lamiaceae,38868,positive,sample,1,drog_000057_01,2026-01-29T15:12:46.738000+00:00,valid,20261903
20262023_Mazz_Sample_drog_000053_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000053_01,drog_000053,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74547,2026-01-29T15:12:46.701Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.701Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000053_01,2026-01-29T15:12:46.701000+00:00,valid,20262023
20262023_Mazz_Sample_drog_000050_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000050_01,drog_000050,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74546,2026-01-29T15:12:46.655Z,Emmanuel Defossez,Leaf,true,true,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.655Z,,,,Salvia,Lamiaceae,38868,positive,sample,1,drog_000050_01,2026-01-29T15:12:46.655000+00:00,valid,20262023
20261703_Mazz_Sample_drog_000007_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000007_01,drog_000007,Salvia officinalis,sample,053e0368-4ed8-4569-a070-81a22ad13957,74483,2026-01-29T15:12:44.506Z,Emmanuel Defossez,Leaf,true,false,Salvia_officinalis_L,false,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_01.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_02.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_03.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_04.jpg,DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.506Z,2,D7,plate 2,Salvia,Lamiaceae,38868,positive,sample,1,drog_000007_01,2026-01-29T15:12:44.506000+00:00,valid,20261703
20261903_Mazz_Sample_drog_000190_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000190_01,drog_000190,Quercus robur,sample,053e0368-4ed8-4569-a070-81a22ad13957,74531,2026-01-29T15:12:46.144Z,Emmanuel Defossez,Stems,true,true,Quercus robur,true,DCIM/droguier_jbn/Quercus robur_drog_000190_01.jpg,DCIM/droguier_jbn/Quercus robur_drog_000190_02.jpg,DCIM/droguier_jbn/Quercus robur_drog_000190_03.jpg,DCIM/droguier_jbn/Quercus robur_drog_000190_04.jpg,DCIM/droguier_jbn/Quercus robur_drog_000190_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.144Z,2,H12,plate 4,Quercus,Fagaceae,38942,positive,sample,1,drog_000190_01,2026-01-29T15:12:46.144000+00:00,valid,20261903
20262023_Mazz_Sample_drog_000146_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000146_01,drog_000146,Quercus robur,sample,053e0368-4ed8-4569-a070-81a22ad13957,74533,2026-01-29T15:12:46.201Z,Emmanuel Defossez,Stems,true,true,Quercus robur,true,DCIM/droguier_jbn/Quercus robur_drog_000146_01.jpg,DCIM/droguier_jbn/Quercus robur_drog_000146_02.jpg,DCIM/droguier_jbn/Quercus robur_drog_000146_03.jpg,DCIM/droguier_jbn/Quercus robur_drog_000146_04.jpg,DCIM/droguier_jbn/Quercus robur_drog_000146_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:46.201Z,,,,Quercus,Fagaceae,38942,positive,sample,1,drog_000146_01,2026-01-29T15:12:46.201000+00:00,valid,20262023
